0.45049999999999996 220 100000 891328 2500000000 0.0022 0.000356531
0.45099999999999996 265 100000 1125731 2500000000 0.00265 0.000450292
0.45149999999999996 304 100000 1256720 2500000000 0.00304 0.000502688
0.45199999999999996 389 100000 1556653 2500000000 0.00389 0.000622661
0.45249999999999996 473 100000 2015956 2500000000 0.00473 0.000806382
0.45299999999999996 666 100000 2745816 2500000000 0.00666 0.00109833
0.45349999999999996 747 100000 3113026 2500000000 0.00747 0.00124521
0.45399999999999996 935 100000 3830576 2500000000 0.00935 0.00153223
0.45449999999999996 1113 100000 4626533 2500000000 0.01113 0.00185061
0.45499999999999996 1367 100000 5777057 2500000000 0.01367 0.00231082
0.45549999999999996 1714 100000 7181828 2500000000 0.01714 0.00287273
0.45599999999999996 2060 100000 8539609 2500000000 0.0206 0.00341584
0.45649999999999996 2376 100000 10192691 2500000000 0.02376 0.00407708
0.45699999999999996 2877 100000 12137267 2500000000 0.02877 0.00485491
0.45749999999999996 3558 100000 15261663 2500000000 0.03558 0.00610467
0.45799999999999996 4135 100000 18088782 2500000000 0.04135 0.00723551
0.45849999999999996 4869 100000 21244329 2500000000 0.04869 0.00849773
0.45899999999999996 5976 100000 26198035 2500000000 0.05976 0.0104792
0.45949999999999996 6815 100000 29855407 2500000000 0.06815 0.0119422
0.45999999999999996 7966 100000 34969875 2500000000 0.07966 0.013988
0.46049999999999996 9266 100000 41184261 2500000000 0.09266 0.0164737
0.46099999999999997 10764 100000 48581287 2500000000 0.10764 0.0194325
0.46149999999999997 12574 100000 57213910 2500000000 0.12574 0.0228856
0.46199999999999997 14359 100000 65581830 2500000000 0.14359 0.0262327
0.46249999999999997 16388 100000 75043970 2500000000 0.16388 0.0300176
0.46299999999999997 18574 100000 85830625 2500000000 0.18574 0.0343323
0.46349999999999997 20981 100000 97670168 2500000000 0.20981 0.0390681
0.46399999999999997 23431 100000 110946554 2500000000 0.23431 0.0443786
0.46449999999999997 26389 100000 125198460 2500000000 0.26389 0.0500794
0.46499999999999997 29170 100000 140390412 2500000000 0.2917 0.0561562
0.46549999999999997 32487 100000 158165805 2500000000 0.32487 0.0632663
0.46599999999999997 35903 100000 176219367 2500000000 0.35903 0.0704877
0.46649999999999997 39414 100000 196309692 2500000000 0.39414 0.0785239
0.46699999999999997 42852 100000 216198664 2500000000 0.42852 0.0864795
0.46749999999999997 46273 100000 236498438 2500000000 0.46273 0.0945994
0.46799999999999997 50213 100000 261205455 2500000000 0.50213 0.104482
0.46849999999999997 53560 100000 282311546 2500000000 0.5356 0.112925
0.469 57726 100000 309177425 2500000000 0.57726 0.123671
0.4695 61594 100000 336544914 2500000000 0.61594 0.134618
0.47 64683 100000 357963324 2500000000 0.64683 0.143185
0.4705 68227 100000 384036237 2500000000 0.68227 0.153614
0.471 71504 100000 409909589 2500000000 0.71504 0.163964
0.4715 75067 100000 438640203 2500000000 0.75067 0.175456
0.472 77837 100000 463316530 2500000000 0.77837 0.185327
0.4725 80620 100000 487415152 2500000000 0.8062 0.194966
0.473 83433 100000 514697013 2500000000 0.83433 0.205879
0.4735 85662 100000 540406374 2500000000 0.85662 0.216163
0.474 87806 100000 565210672 2500000000 0.87806 0.226084
0.4745 89441 100000 586758006 2500000000 0.89441 0.234703
0.475 91344 100000 610845175 2500000000 0.91344 0.244338
